codigo,modalidade,grau,curso,uf,municipio,enade,cpc,cc,code_ies,nome_da_ies,mantenedora
121166,Presencial,Tecnológico,Redes de computadores,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617647,A Distância,Bacharelado,Relações internacionais,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
93064,Presencial,Bacharelado,Relações internacionais,SP,São Paulo,3,3,3,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
120928,Presencial,Bacharelado,Relações internacionais,SP,São Paulo,3,3,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1165304,Presencial,Bacharelado,Relações internacionais,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1606780,Presencial,Bacharelado,Relações internacionais,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617648,A Distância,Bacharelado,Relações públicas,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1128929,Presencial,Bacharelado,Relações públicas,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1363708,Presencial,Bacharelado,Relações públicas,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603053,Presencial,Bacharelado,Relações públicas,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59692,Presencial,Tecnológico,Reprodução animal e inseminação artificial,SP,São Paulo,3,3,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518044,A Distância,Bacharelado,Secretariado executivo,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1498172,A Distância,Tecnológico,Segurança da informação,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1618393,Presencial,Tecnológico,Segurança da informação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1653556,A Distância,Tecnológico,Segurança no trânsito,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518045,A Distância,Tecnológico,Segurança privada,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518046,A Distância,Tecnológico,Segurança pública,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1522036,A Distância,Tecnológico,Serviços judiciais,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496081,A Distância,Tecnológico,Serviços notariais e registrais,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617775,A Distância,Bacharelado,Serviço social,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496082,A Distância,Tecnológico,Serviços penais,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496083,A Distância,Bacharelado,Sistemas de informação,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
63768,Presencial,Bacharelado,Sistemas de informação,SP,São Paulo,2,3,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
63770,Presencial,Bacharelado,Sistemas de informação,SP,São Paulo,3,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
120932,Presencial,Bacharelado,Sistemas de informação,SP,São Paulo,3,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1524514,Presencial,Bacharelado,Sistemas de informação,SP,São Paulo,3,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496084,A Distância,Tecnológico,Sistemas para internet,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1635424,Presencial,Tecnológico,Sistemas para internet,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1631598,A Distância,Tecnológico,Social media,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1635513,Presencial,Tecnológico,Social media,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
21350,Presencial,Licenciatura,Teatro,SP,São Paulo,4,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
321350,Presencial,Bacharelado,Teatro,SP,São Paulo,3,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59678,Presencial,Tecnológico,Telemática,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518047,A Distância,Bacharelado,Teologia,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
9638,Presencial,Bacharelado,Turismo,SP,São Paulo,4,4,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
55846,Presencial,Bacharelado,Turismo,SP,São Paulo,4,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1266441,Presencial,Tecnológico,Turismo,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
106658,Presencial,Tecnológico,Visagismo e terapias capilares,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1114778,Presencial,Sequencial,Visagismo e terapias capilares,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1585478,Presencial,Bacharelado,Zootecnia,SP,Piracicaba,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1585547,Presencial,Bacharelado,Zootecnia,SP,São José dos Campos,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
5000803,Presencial,Área Básica de Ingresso (ABI),Abi - ciências da terra,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
5000939,Presencial,Área Básica de Ingresso (ABI),Abi - construção civil,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
5000806,Presencial,Área Básica de Ingresso (ABI),"Abi - física, matemática/matemática aplicada e computacional",SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
5000937,Presencial,Área Básica de Ingresso (ABI),Abi - tecnologia ambiental,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
1297373,Presencial,Bacharelado,Administração,SP,Limeira,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
1297385,Presencial,Bacharelado,Administração pública,SP,Limeira,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
41278,Presencial,Tecnológico,Análise e desenvolvimento de sistemas,SP,Limeira,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
60556,Presencial,Tecnológico,Análise e desenvolvimento de sistemas,SP,Limeira,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
18400,Presencial,Bacharelado,Arquitetura e urbanismo,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2707,Presencial,Bacharelado,Artes cênicas,SP,Campinas,1,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2704,Presencial,Licenciatura,Artes visuais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
23064,Presencial,Licenciatura,Artes visuais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
23065,Presencial,Bacharelado,Artes visuais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
91971,Presencial,Bacharelado,Artes visuais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
91972,Presencial,Licenciatura,Artes visuais,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302704,Presencial,Bacharelado,Artes visuais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2717,Presencial,Bacharelado,Ciência da computação,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
122951,Presencial,Bacharelado,Ciência do esporte,SP,Limeira,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
122955,Presencial,Bacharelado,Ciência do esporte,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2686,Presencial,Licenciatura,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2722,Presencial,Licenciatura,Ciências biológicas,SP,Campinas,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
27956,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
29803,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
31472,Presencial,Licenciatura,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
35098,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47373,Presencial,Licenciatura,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
123065,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
123066,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
123067,Presencial,Licenciatura,Ciências biológicas,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302686,Presencial,Bacharelado,Ciências biológicas,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2697,Presencial,Bacharelado,Ciências econômicas,SP,Campinas,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
19486,Presencial,Bacharelado,Ciências econômicas,SP,Campinas,4,3,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2696,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2719,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
26129,Presencial,Bacharelado,Ciências sociais,SP,Campinas,5,5,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
29805,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
30558,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
33329,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
36013,Presencial,Bacharelado,Ciências sociais,SP,Campinas,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
36306,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47358,Presencial,Licenciatura,Ciências sociais,SP,Campinas,5,5,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47359,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47360,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47361,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47362,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47363,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47364,Presencial,Licenciatura,Ciências sociais,SP,Campinas,4,3,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47365,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47366,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47367,Presencial,Licenciatura,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302696,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302719,Presencial,Bacharelado,Ciências sociais,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
68916,Presencial,Bacharelado,Comunicação social,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
18351,Presencial,Tecnológico,Construção civil,SP,Limeira,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
24410,Presencial,Tecnológico,Construção civil,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
36114,Presencial,Tecnológico,Construção civil,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
66751,Presencial,Tecnológico,Construção civil,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
1175385,Presencial,Tecnológico,Construção de edifícios,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
5000938,Presencial,Tecnológico,Controle ambiental,SP,Limeira,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2708,Presencial,Licenciatura,Dança,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47451,Presencial,Bacharelado,Dança,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47452,Presencial,Licenciatura,Dança,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302708,Presencial,Bacharelado,Dança,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2698,Presencial,Licenciatura,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2718,Presencial,Licenciatura,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
23068,Presencial,Bacharelado,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
23069,Presencial,Bacharelado,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
28882,Presencial,Bacharelado,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
42148,Presencial,Licenciatura,Educação física,SP,Campinas,5,5,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
47454,Presencial,Licenciatura,Educação física,SP,Campinas,5,5,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
91897,Presencial,Bacharelado,Educação física,SP,Campinas,5,5,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
91899,Presencial,Bacharelado,Educação física,SP,Campinas,5,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302698,Presencial,Bacharelado,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
302718,Presencial,Bacharelado,Educação física,SP,Campinas,-,-,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
2701,Presencial,Bacharelado,Enfermagem,SP,Campinas,4,4,-,54,(54) UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,(12575) UNIVERSIDADE ESTADUAL DE CAMPINAS
